algo,noise_std,n_outliers,trial,chamfer,hausdorff,accuracy,runtime_s
gair-ransac,0.2,6000,1,0.24412675737718909,1.0830589235300594,0.9158809523809524,49.67872643470764
gair-ransac,0.2,6000,2,0.24057634929130303,0.85951138910096,0.914515873015873,50.66618323326111
gair-ransac,0.2,6000,3,0.2435593004911961,0.9615837003027772,0.9141031746031746,47.92228889465332
gair-ransac,0.2,6000,4,0.2551684875775022,0.9911849893601046,0.9136587301587301,45.05615234375
gair-ransac,0.2,8000,0,0.25686405937482215,0.8560198791546642,0.9125234375,53.310359954833984
gair-ransac,0.2,8000,1,0.25196863141715575,0.6350271663174062,0.914015625,56.74661111831665
gair-ransac,0.2,8000,2,0.2462523193523009,0.7817454125030995,0.9159375,54.09689521789551
gair-ransac,0.2,8000,3,0.2334333400718928,0.5126931945831337,0.9186875,48.65138220787048
gair-ransac,0.2,8000,4,0.24356037884593235,0.8686972344810663,0.914734375,59.74914264678955
gair-ransac,0.3,0,0,0.25948536430573577,1.4006379637677413,0.916425,90.44325566291809
gair-ransac,0.3,0,1,0.2588688736032714,1.801566976109039,0.9139083333333333,50.73170757293701
gair-ransac,0.3,0,2,0.25566454191806265,1.5517718563948322,0.91325,45.1735634803772
gair-ransac,0.3,0,3,0.2594080462792653,1.108800439884521,0.9152,77.00525975227356
gair-ransac,0.3,0,4,0.2600900780819382,1.6262715458494612,0.9149583333333333,45.78590703010559
gair-ransac,0.3,2000,0,0.2593456806445499,1.0559029388232672,0.9169836065573771,116.29624605178833
gair-ransac,0.3,2000,1,0.25857827813551293,0.710562378673025,0.9176803278688525,132.10741877555847
gair-ransac,0.3,2000,2,0.25439705001084234,1.50363231124214,0.9158606557377049,118.53072476387024
gair-ransac,0.3,2000,3,0.25514442752881383,1.0354929809751765,0.9187704918032787,143.53122663497925
gair-ransac,0.3,2000,4,0.2543256883526621,1.8543212962336406,0.9159016393442623,108.66872644424438
gair-ransac,0.3,4000,0,0.26281999841025505,1.5672511265405993,0.9164354838709677,128.46633195877075
gair-ransac,0.3,4000,1,0.2655234505315798,1.4289000463067925,0.9174032258064516,141.27964115142822
gair-ransac,0.3,4000,2,0.25192779162028656,0.7351396262161933,0.9180725806451613,105.66042590141296
gair-ransac,0.3,4000,3,0.2614188635017611,1.2152600037159171,0.9170725806451613,121.16358709335327
gair-ransac,0.3,4000,4,0.25439045368289237,0.9993696908541096,0.9179596774193548,122.53144264221191
gair-ransac,0.3,6000,0,0.25936987791819655,0.7766377958276214,0.9196984126984127,139.09165000915527
gair-ransac,0.3,6000,1,0.25929485628163845,1.2583850437499549,0.9187698412698413,117.51843905448914
gair-ransac,0.3,6000,2,0.2616869745327597,0.8078288346361047,0.9191507936507937,76.88550066947937
gair-ransac,0.3,6000,3,0.257669998673057,1.0555740375624487,0.9193730158730159,57.18653750419617
